batch_id,market,index_name,ticker,announce_date,effective_date,event_type,inclusion,running_variable,cutoff,data_mode,note,sector,source
CN-csi300-300888-20211126-20211210-add-01,CN,CSI300,600079,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300888-20211126-20211210-add-01,CN,CSI300,600143,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300896-20211126-20211210-add-01,CN,CSI300,300896,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300896-20211126-20211210-add-01,CN,CSI300,000166,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300896-20211126-20211210-add-01,CN,CSI300,002049,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300896-20211126-20211210-add-01,CN,CSI300,002230,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300919-20220527-20220610-add-01,CN,CSI300,300919,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300919-20220527-20220610-add-01,CN,CSI300,000768,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300919-20220527-20220610-add-01,CN,CSI300,600233,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300919-20220527-20220610-add-01,CN,CSI300,600522,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300957-20220527-20220610-add-01,CN,CSI300,300957,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300957-20220527-20220610-add-01,CN,CSI300,000876,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300957-20220527-20220610-add-01,CN,CSI300,002050,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300957-20220527-20220610-add-01,CN,CSI300,002230,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300979-20220527-20220610-add-01,CN,CSI300,300979,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300979-20220527-20220610-add-01,CN,CSI300,000538,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300979-20220527-20220610-add-01,CN,CSI300,002179,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300979-20220527-20220610-add-01,CN,CSI300,603659,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300999-20211126-20211210-add-01,CN,CSI300,300999,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300999-20211126-20211210-add-01,CN,CSI300,000001,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300999-20211126-20211210-add-01,CN,CSI300,000568,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-300999-20211126-20211210-add-01,CN,CSI300,002142,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-301236-20250530-20250613-add-01,CN,CSI300,301236,2025-05-30,2025-06-13,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-301236-20250530-20250613-add-01,CN,CSI300,000975,2025-05-30,2025-06-13,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-301236-20250530-20250613-add-01,CN,CSI300,002049,2025-05-30,2025-06-13,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-301236-20250530-20250613-add-01,CN,CSI300,002236,2025-05-30,2025-06-13,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-301269-20231124-20231208-add-01,CN,CSI300,301269,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-301269-20231124-20231208-add-01,CN,CSI300,000157,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-301269-20231124-20231208-add-01,CN,CSI300,000983,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-301269-20231124-20231208-add-01,CN,CSI300,603659,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-302132-20250530-20250613-add-01,CN,CSI300,302132,2025-05-30,2025-06-13,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-302132-20250530-20250613-add-01,CN,CSI300,000001,2025-05-30,2025-06-13,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-302132-20250530-20250613-add-01,CN,CSI300,000568,2025-05-30,2025-06-13,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-302132-20250530-20250613-add-01,CN,CSI300,002142,2025-05-30,2025-06-13,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600023-20231124-20231208-add-02,CN,CSI300,600023,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600023-20231124-20231208-add-02,CN,CSI300,000768,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600023-20231124-20231208-add-02,CN,CSI300,002049,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600023-20231124-20231208-add-02,CN,CSI300,002236,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600026-20240531-20240614-add-01,CN,CSI300,600026,2024-05-31,2024-06-14,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600026-20240531-20240614-add-01,CN,CSI300,000002,2024-05-31,2024-06-14,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600026-20240531-20240614-add-01,CN,CSI300,001979,2024-05-31,2024-06-14,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600026-20240531-20240614-add-01,CN,CSI300,002050,2024-05-31,2024-06-14,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600027-20240531-20240614-add-01,CN,CSI300,600027,2024-05-31,2024-06-14,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600027-20240531-20240614-add-01,CN,CSI300,000617,2024-05-31,2024-06-14,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600027-20240531-20240614-add-01,CN,CSI300,002179,2024-05-31,2024-06-14,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600027-20240531-20240614-add-01,CN,CSI300,601607,2024-05-31,2024-06-14,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600089-20220527-20220610-add-01,CN,CSI300,600089,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600089-20220527-20220610-add-01,CN,CSI300,000100,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600089-20220527-20220610-add-01,CN,CSI300,002027,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600089-20220527-20220610-add-01,CN,CSI300,603659,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600161-20240531-20240614-add-01,CN,CSI300,600161,2024-05-31,2024-06-14,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600161-20240531-20240614-add-01,CN,CSI300,002049,2024-05-31,2024-06-14,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600161-20240531-20240614-add-01,CN,CSI300,002252,2024-05-31,2024-06-14,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600161-20240531-20240614-add-01,CN,CSI300,600482,2024-05-31,2024-06-14,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600188-20220527-20220610-add-01,CN,CSI300,600188,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600188-20220527-20220610-add-01,CN,CSI300,000002,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600188-20220527-20220610-add-01,CN,CSI300,002304,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600188-20220527-20220610-add-01,CN,CSI300,002812,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600219-20220527-20220610-add-01,CN,CSI300,600219,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600219-20220527-20220610-add-01,CN,CSI300,002252,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600219-20220527-20220610-add-01,CN,CSI300,600153,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600219-20220527-20220610-add-01,CN,CSI300,601933,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600372-20231124-20231208-add-01,CN,CSI300,600372,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600372-20231124-20231208-add-01,CN,CSI300,000768,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600372-20231124-20231208-add-01,CN,CSI300,002236,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600372-20231124-20231208-add-01,CN,CSI300,002241,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600415-20240531-20240614-add-01,CN,CSI300,600415,2024-05-31,2024-06-14,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600415-20240531-20240614-add-01,CN,CSI300,000423,2024-05-31,2024-06-14,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600415-20240531-20240614-add-01,CN,CSI300,000661,2024-05-31,2024-06-14,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600415-20240531-20240614-add-01,CN,CSI300,603939,2024-05-31,2024-06-14,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600460-20220527-20220610-add-01,CN,CSI300,600460,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600460-20220527-20220610-add-01,CN,CSI300,000425,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600460-20220527-20220610-add-01,CN,CSI300,000768,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600460-20220527-20220610-add-01,CN,CSI300,300450,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600489-20231124-20231208-add-01,CN,CSI300,600489,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600489-20231124-20231208-add-01,CN,CSI300,600522,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600489-20231124-20231208-add-01,CN,CSI300,601872,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600489-20231124-20231208-add-01,CN,CSI300,603659,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600515-20231124-20231208-add-01,CN,CSI300,600515,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600515-20231124-20231208-add-01,CN,CSI300,000876,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600515-20231124-20231208-add-01,CN,CSI300,002007,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600515-20231124-20231208-add-01,CN,CSI300,600233,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600745-20200601-20200615-add-01,CN,CSI300,600745,2020-06-01,2020-06-15,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600745-20200601-20200615-add-01,CN,CSI300,000338,2020-06-01,2020-06-15,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600745-20200601-20200615-add-01,CN,CSI300,000538,2020-06-01,2020-06-15,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600745-20200601-20200615-add-01,CN,CSI300,000568,2020-06-01,2020-06-15,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600905-20211126-20211210-add-01,CN,CSI300,600905,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600905-20211126-20211210-add-01,CN,CSI300,000651,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600905-20211126-20211210-add-01,CN,CSI300,000725,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600905-20211126-20211210-add-01,CN,CSI300,000776,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600938-20231124-20231208-add-01,CN,CSI300,600938,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600938-20231124-20231208-add-01,CN,CSI300,000333,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600938-20231124-20231208-add-01,CN,CSI300,000568,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600938-20231124-20231208-add-01,CN,CSI300,000858,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600941-20220527-20220610-add-01,CN,CSI300,600941,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600941-20220527-20220610-add-01,CN,CSI300,000333,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600941-20220527-20220610-add-01,CN,CSI300,000568,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-600941-20220527-20220610-add-01,CN,CSI300,000858,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601059-20231124-20231208-add-01,CN,CSI300,601059,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
